Date,SPX,RUI,FED5YEAR,VIX,DXY,COST,WMT,M,SPSIRE,TGT
1/25/01,1357.51,2890.1,2.1968,22.64,111.41,43.188,54,21.2813,1073.29,36.6875
1/28/01,1354.95,2887.29,2.1678,22.57,111.46,41.25,53.625,20.9375,1074.19,36.375
1/29/01,1364.17,2909.54,2.2526,22.61,111.92,44.063,54.2,21.265,1108.85,36.85
1/30/01,1373.73,2929.53,2.1195,22.57,111,43.75,53.77,21.605,1114.41,36.5
1/31/01,1366.01,2910.56,2.0899,22.02,110.52,46.25,56.8,22.28,1142.85,37.98
2/1/01,1373.47,2923.91,2.0244,21.66,109.93,46.25,55.7,22.75,1149.92,37.9
2/4/01,1349.47,2870.15,2.0801,21.95,110.32,43.938,54.76,22.375,1122.18,36.97
2/5/01,1354.31,2878.66,2.0574,22.19,109.95,43.188,53.84,22.13,1108.38,36.35
2/6/01,1352.26,2877.73,2.1009,21.98,110.7,43.75,53.2,22.475,1120.09,36.29
2/7/01,1340.89,2849.44,2.108,21.67,111.13,45.25,54.66,22.97,1138.65,36.69
2/8/01,1332.53,2832.18,2.108,21.46,112.08,42.875,52.3,21.49,1094.26,35.36
2/11/01,1314.76,2795.65,2.0518,22.03,111.52,41.313,50.4,20.575,1073.56,33.95
2/12/01,1330.31,2827.64,2.1203,21.92,111.19,42.438,53.45,21.75,1100.47,36.15
2/13/01,1318.8,2801.26,2.1471,21.37,112.01,42.938,54.1,22.11,1106.69,36.83
2/14/01,1315.92,2798.98,2.143,21.52,112.04,43.688,53,22.405,1106.15,36.61
2/15/01,1326.61,2825.46,2.1777,20.27,113.2,42.813,52,22.55,1112.35,36.5
2/18/01,1301.53,2775.29,2.1755,22.12,112.26,42.688,52.36,22.875,1102.83,35.72
2/19/01,1301.53,2775.29,2.1755,22.12,111.9,42.688,52.36,22.875,1102.83,35.72
2/20/01,1278.94,2723.16,2.1682,24.69,112.82,44.125,53.4,22.875,1108.14,37.25
2/21/01,1255.27,2673.07,2.1697,25.75,113.02,42,50.21,21.725,1069.81,34.8
2/22/01,1252.82,2665.08,2.2315,26.76,113.34,41.875,49.7,22.15,1066.53,35.8
2/25/01,1245.86,2654.52,2.2136,27.21,112.03,41.375,50.28,22.075,1070.34,35.74
2/26/01,1267.65,2703.16,2.1537,25.43,112.77,42.875,51.07,22.855,1116.49,37.8
2/27/01,1257.94,2677.06,2.0174,26.49,112.34,43,50.99,23.685,1103.55,38.37
2/28/01,1239.94,2639.07,2.0655,28.35,112.01,41.75,50.09,24.175,1088.2,39
3/1/01,1241.23,2641.81,2.0166,28.08,111.28,40.313,48.34,23.705,1069.15,37.29
3/4/01,1234.18,2628.78,2.1442,27.43,111.17,38.688,48.92,23.75,1071.43,36.95
3/5/01,1241.41,2645.36,2.1102,27.12,111.54,37.688,48.37,23.305,1059.7,36.4
3/6/01,1253.8,2672.41,2.1391,25.89,111.12,37.813,49.55,23.82,1076.14,38
3/7/01,1261.89,2687.49,2.063,24.12,111.83,39.938,50.7,24.63,1102.74,38.3
3/8/01,1264.74,2688.38,2.0778,24.29,111.49,40.188,51.65,23.75,1110.65,38
3/11/01,1233.42,2620.85,2.1051,25.62,111.44,39.375,50.78,23.925,1099.45,37.6
3/12/01,1180.16,2506.91,2.092,30.32,111.97,37.938,48.31,23.475,1067.66,36.51
3/13/01,1197.66,2549.35,2.0812,27.55,113.11,38.063,48.8,22.875,1060.3,35.65
3/14/01,1166.71,2484.56,2.0268,29.61,113.7,36.5,47.2,22.905,1045.47,35.5
3/15/01,1173.56,2495.27,2.0768,28.56,114.71,37.625,47.85,22.86,1049.9,35.57
3/18/01,1150.53,2444.46,2.0328,29.91,115.32,37.125,46.93,22.2,1033.16,34.93
3/19/01,1170.81,2489.87,2.057,29.78,115.2,38.188,47.38,22.525,1059.44,35.6
3/20/01,1142.62,2427.98,2.0399,30.96,114.11,39.5,47.88,22.45,1055.31,35.75
3/21/01,1122.14,2383.69,2.0925,31.93,115.53,38.375,48.31,21.78,1041.66,36.87
3/22/01,1117.58,2373.21,2.0693,32.84,116.3,37.25,46.91,21.425,1021.37,34.5
3/25/01,1139.83,2420.99,2.0936,30.45,115.94,37.063,47.57,21.565,1041.98,34.9
3/26/01,1152.69,2448.78,2.1686,29.04,115.21,37.875,49.6,20.85,1044.13,35.79
3/27/01,1182.17,2510.76,2.2538,27.04,115.4,37.938,50.29,20.94,1063.45,36.88
3/28/01,1153.29,2449.28,2.2605,28.58,116.01,37.688,49.66,20.72,1041.57,36.15
3/29/01,1147.95,2437.04,2.2746,29.17,116.61,37.938,50.62,20.525,1044.02,35.46
4/1/01,1160.33,2463.79,2.2542,28.64,117.37,39.25,50.5,20.775,1049.6,36.08
4/2/01,1145.87,2428.51,2.3352,31.21,117.34,36.188,50.64,20.555,1045.06,36.3
4/3/01,1106.46,2341.68,2.3067,34.72,115.63,34.063,49.19,19.75,1021.08,35.08
4/4/01,1103.25,2333,2.2909,34.07,115.08,35,49.87,20.275,1024.44,34.31
4/5/01,1151.44,2439.24,2.3209,29.94,115.47,36,50.54,21,1058.03,35.85
4/8/01,1128.43,2388.51,2.2119,31.69,114.75,35.563,51.24,20.58,1039.43,35.6
4/9/01,1137.59,2408.7,2.2238,31.91,115.21,34.79,50.3,20.525,1041.76,35.05
4/10/01,1168.38,2477.92,2.3609,29.44,116.02,35.73,50.84,20.85,1061.36,35.85
4/11/01,1165.89,2474.9,2.3021,28.46,116.13,36.27,50.23,20.825,1052.43,35.7
4/12/01,1183.5,2513.69,2.3167,26.12,115.54,36.31,49.7,20.705,1046.12,35.85
4/15/01,1183.5,2513.69,2.3167,26.12,115.54,36.31,49.7,20.705,1046.12,35.85
4/16/01,1179.68,2504.01,2.3967,26.33,116.18,34.97,49.05,20.495,1032.63,35.75
4/17/01,1191.81,2531.41,2.3417,25.61,116.36,36.28,49.24,20.875,1043.53,35.35
4/18/01,1238.16,2630.26,2.3561,24.13,116.19,38.36,52.73,22.4,1097.15,38.25
4/19/01,1253.7,2667.31,2.4734,24.16,114.61,36.98,52.5,21.865,1107.01,37.48
4/22/01,1242.98,2644.57,2.4934,25.38,114.32,36.55,51.71,21.665,1097.92,37.5
4/23/01,1224.36,2600.58,2.4288,28.16,114.77,36.24,52.04,21.5,1094.48,36.74
4/24/01,1209.47,2568.8,2.5215,28.49,115.23,34.28,50.1,20.435,1081.16,35.98
4/25/01,1228.75,2611.48,2.5743,27.4,115,34.97,50.67,20.92,1094.22,36.27
4/26/01,1234.52,2623.24,2.5411,25.96,114.46,34.78,51.24,21.765,1110.39,37.55
4/29/01,1253.05,2664.05,2.6221,24.02,115.62,35.32,52.83,21.95,1143.13,39.16
4/30/01,1249.46,2661.75,2.5619,25.48,115.76,34.93,51.74,21.49,1133.9,38.45
5/1/01,1266.44,2698.01,2.5392,24.2,115.3,35.92,53.5,21.325,1155.89,39.09
5/2/01,1267.43,2704.9,2.4077,24.23,115.16,36.04,53.08,21.55,1156.26,38.89
5/3/01,1248.58,2662.62,2.3286,25.78,115.38,35.4,53.1,21.585,1142.47,39.01
5/6/01,1266.61,2701.36,2.3924,23.91,114.93,35.87,53.02,21.645,1147.27,39.25
5/7/01,1263.51,2693.39,2.437,24.86,115.32,34.74,52.05,21.245,1134.5,38.94
5/8/01,1261.2,2689.5,2.4818,24.44,116.08,34.77,51.98,21.015,1130.16,38.51
5/9/01,1255.54,2676.78,2.4367,24.35,116.05,34.81,51.59,20.69,1127.37,38.3
5/10/01,1255.18,2673.99,2.5217,24,116.37,35.94,53.42,21.535,1156.37,39.5
5/13/01,1245.67,2653.83,2.6349,23.54,116.84,35.49,54.1,21.64,1149.1,39.93
5/14/01,1248.92,2659.72,2.5871,24.26,117.14,36.11,54.35,21.98,1151.74,39.7
5/15/01,1249.44,2661.46,2.6115,23.71,116.77,35.55,52,22.045,1157.59,38.3
5/16/01,1284.99,2739.43,2.6101,21.89,116.2,36.15,51.65,23.19,1177.37,38
5/17/01,1288.49,2749.51,2.5068,21.47,116.12,36.3,51.76,23.505,1203.09,38.37
5/20/01,1291.96,2756.36,2.4561,21.23,116.41,35.78,52.04,23.605,1198.73,37.8
5/21/01,1312.83,2805.19,2.4499,20.76,116.52,37.03,53.2,24.09,1229.46,37.75
5/22/01,1309.38,2798.8,2.4943,21.35,117.69,37.89,53.52,23.885,1227.95,38.89
5/23/01,1289.05,2752.87,2.4814,22.08,118.29,36.85,52.52,23.25,1194.73,37.69
5/24/01,1293.17,2762.79,2.5676,20.57,118.36,37.8,52.89,23.365,1193.48,37.53
5/27/01,1277.89,2731.77,2.5669,20.6,118.18,37.6,51.2,23,1192.31,37.36
5/28/01,1277.89,2731.77,2.5669,20.6,118.06,37.6,51.2,23,1192.31,37.36
5/29/01,1267.93,2706.02,2.6054,22.14,118.22,36.78,51.21,22.44,1181.1,37.2
5/30/01,1248.08,2661.05,2.5679,22.76,118.2,37.29,51.47,22.435,1159.01,37.78
5/31/01,1255.82,2679.74,2.5471,22.64,119.07,38.91,51.75,22.4,1167.05,37.8
6/3/01,1260.67,2692.51,2.4696,21.59,118.89,38.78,51.72,22.065,1179.09,37.8
6/4/01,1267.11,2705.59,2.4615,21.38,119.16,38.49,50.99,21.75,1176.35,37.02
6/5/01,1283.57,2743.84,2.4476,19.58,118.53,39.75,51.3,22.83,1199.54,37.61
6/6/01,1270.03,2716.34,2.4292,20.39,119.23,39.5,50.75,22.45,1194.82,37.34
6/7/01,1276.96,2731.7,2.4738,19.67,119.11,41,51.1,21.5,1193.21,37.96
6/10/01,1264.96,2704.56,2.434,19.92,119.21,40.39,51.02,21.185,1194.34,38.26
6/11/01,1254.39,2680.54,2.3859,20.7,120.12,39.77,50.23,21.15,1179.53,37.25
6/12/01,1255.85,2681.69,2.3769,20.7,119.61,40.43,50.57,21.095,1183.36,37.12
6/13/01,1241.6,2652.07,2.3843,21.45,118.94,40.49,50.15,20.99,1175.93,36.85
6/14/01,1219.87,2603.16,2.3948,23.12,117.99,40.42,49.5,20.57,1160.45,36.7
6/17/01,1214.36,2591.94,2.4628,22.81,118.29,40.5,48.15,20.4,1161.52,35.62
6/18/01,1208.43,2579.09,2.4312,23.17,118.39,42.08,48.52,20.975,1170.71,36.33
6/19/01,1212.58,2586.32,2.3961,22.34,119.04,42.45,48.86,20.825,1175.93,36.27
6/20/01,1223.14,2612.3,2.3651,21.71,119.13,42.61,49.8,21.395,1191.39,35.99
6/21/01,1237.04,2640.45,2.3336,19.38,119.01,43.62,50.45,22.05,1212.72,36.31
6/24/01,1225.35,2615.16,2.2753,20.02,118.91,41.92,49.98,22.415,1184.73,36.34
6/25/01,1218.6,2600.49,2.2763,20.67,118.32,41.95,49,21.76,1169,36.81
6/26/01,1216.76,2595.91,2.3267,21.2,118.1,40.34,49.1,21,1163.46,36.73
6/27/01,1211.07,2586.11,2.2588,20.88,118.38,39.73,48.5,20.57,1166.89,35.26
6/28/01,1226.2,2620.24,2.2702,20.01,120.01,42.11,49.37,21.46,1198.64,35.52
7/1/01,1224.42,2619.21,2.3111,19.06,119.47,41.08,48.8,21.25,1214.03,34.6
7/2/01,1236.71,2643.09,2.2486,18.76,119.67,42.34,49.75,20.3,1203.94,35.59
7/3/01,1234.45,2638.71,2.2889,18.92,119.35,42.14,49.22,20.19,1200.39,35.99
7/4/01,1234.45,2638.71,2.2889,18.92,119.91,42.14,49.22,20.19,1200.39,35.99
7/5/01,1219.24,2605.86,2.3165,20.09,120.9,41.3,48.6,19.005,1185.4,35.38
7/8/01,1190.59,2545.22,2.4059,21.63,119.9,40.41,47.34,19.12,1155.1,33.51
7/9/01,1198.78,2560.41,2.3792,22.48,119.89,41.96,48.25,19.045,1154.63,33.2
7/10/01,1181.52,2523.51,2.3544,23.25,119.13,41.69,47.5,18.85,1133.04,32.74
7/11/01,1180.18,2519.13,2.3213,24.01,118.64,42.19,48.85,19.205,1142.94,33.38
7/12/01,1208.14,2579.06,2.2191,22.09,119.09,43.13,51.85,19.27,1183.69,35.95
7/15/01,1215.68,2594.18,2.2151,21.14,119.33,43.1,52.9,19.36,1194.11,36.19
7/16/01,1202.45,2564.34,2.1621,22.91,119.3,44.5,53.48,19.315,1193.25,35.85
7/17/01,1214.44,2590.91,2.173,22.61,118.9,44.2,53.35,18.98,1201.97,35.62
7/18/01,1207.71,2575.76,2.1408,23.6,117.38,43.63,53.98,18.745,1204.76,35.49
7/19/01,1215.02,2589.07,2.1763,22.51,117.36,43.97,54.23,18.85,1216.08,36.2
7/22/01,1210.85,2580.78,2.189,22.34,117.21,44.34,54.28,19.1,1222.37,37.25
7/23/01,1191.03,2540.46,2.1453,23.74,117.85,43.72,53.03,19.28,1214.93,37
7/24/01,1171.65,2497.38,2.1732,25.24,117.2,42.02,53.1,18.595,1195.02,36.75
7/25/01,1190.49,2533.86,2.2691,24,116.64,41.81,55.1,18.3,1199.98,36.9
7/26/01,1202.93,2563.67,2.295,23.01,116.79,42.2,55.5,18.25,1206.21,36.85
7/29/01,1205.82,2571.42,2.251,22,116.94,41.38,55.41,17.915,1202.67,36.8
7/30/01,1204.52,2569.07,2.255,22.69,117.2,42.08,55.88,18.63,1207.84,37.3
7/31/01,1211.23,2583.45,2.3296,21.62,117.18,43.05,55.9,19.3,1212.09,38.7
8/1/01,1215.93,2595.72,2.3191,20.56,116.59,42.25,55.01,18.875,1202.09,37.7
8/2/01,1220.75,2606.22,2.3943,20.09,116.16,43.4,55.99,19.095,1204.57,38.03
8/5/01,1214.35,2593.96,2.2746,19.89,116.14,43.01,55.39,19.16,1202.16,38.25
8/6/01,1200.48,2564.19,2.2726,21.89,116.46,41.63,54.5,18.79,1168.13,37.86
8/7/01,1204.4,2571.52,2.2528,21.01,116.83,42.16,55.08,19.68,1179.18,39.03
8/8/01,1183.53,2527.32,2.1885,22.32,116.54,42.17,54.53,19,1167.13,38
8/9/01,1183.43,2526.3,2.1889,21.75,115.25,40.91,54.17,18.685,1164.26,38.2
8/12/01,1190.16,2540.31,2.2081,20.55,115.29,39.98,53.6,18.86,1158.84,37.85
8/13/01,1191.29,2545.49,2.1847,20.42,115.01,40.7,52.2,18.875,1158.42,37.61
8/14/01,1186.73,2536.48,2.212,20.48,114.38,41.02,52.36,18.7,1178.27,37.48
8/15/01,1178.02,2517.29,2.2004,20.91,113.19,39.7,52,19.165,1181.93,37.4
8/16/01,1181.66,2522.66,2.1658,21.54,113.08,40.39,51.69,18.68,1183.45,37.06
8/19/01,1161.97,2481.68,2.091,23.84,112.99,39.41,50.8,18.76,1162.4,36.62
8/20/01,1171.41,2500.07,2.1565,22.87,113.4,40.23,51.59,18.875,1177.1,37.1
8/21/01,1157.26,2470.98,2.16,24.4,113.29,38.69,49.94,19.005,1139.17,35.36
8/22/01,1165.31,2488.87,2.1668,22.44,113.27,38.87,50.24,18.94,1145.07,36.1
8/23/01,1162.09,2482.8,2.1141,22.23,113.09,38.6,49.74,18.35,1129.89,35.89
8/26/01,1184.93,2529.02,2.1682,19.71,113.33,39.18,50.95,18.95,1166.74,35.71
8/27/01,1179.21,2518.42,2.2248,20.56,113.42,39.46,50.39,19.16,1163.21,35.3
8/28/01,1161.51,2481.28,2.202,22,113.43,39.72,50.1,18.775,1153.91,34.82
8/29/01,1148.6,2455.15,2.1473,23.03,113.54,38.84,49.15,18.775,1149.46,35.05
8/30/01,1129.03,2415.31,2.1685,25.41,112.84,37.89,47.6,18.225,1133.32,34.8
9/2/01,1133.58,2426,2.2128,24.92,113.42,37.41,48.05,18.155,1150.98,34.65
9/3/01,1133.58,2426,2.2128,24.92,113.69,37.41,48.05,18.155,1150.98,34.65
9/4/01,1132.94,2425.31,2.3606,25.85,115.43,37.66,48.45,18.595,1156.99,34.85
9/5/01,1131.74,2419.99,2.3107,26.35,115.63,37.21,49.15,17.825,1147.73,34.98
9/6/01,1106.4,2367.69,2.3178,28.61,114.83,35.02,47.37,17,1116.59,33.15
9/9/01,1085.78,2324.59,2.3222,30.99,114.05,33.96,46.22,16.25,1071.99,31.78
9/10/01,1092.54,2336.86,2.4094,31.84,114.66,34.17,46.23,15.885,1046.34,32.2
9/11/01,1092.54,2336.86,2.4094,31.84,114.15,34.17,46.23,15.885,1046.34,32.2
9/12/01,1092.54,2337.23,2.4094,31.84,114.15,34.17,46.23,15.885,1046.34,32.2
9/13/01,1092.54,2337.6,2.4563,31.84,114.15,34.17,46.23,15.885,1046.34,32.2
9/16/01,1092.54,2337.61,2.4828,31.84,114.15,34.17,46.23,15.885,1046.34,32.2
9/17/01,1038.77,2222.77,2.4554,41.76,112.17,32.15,44,14.5,951.11,29.66
9/18/01,1032.74,2205.47,2.5811,38.87,111.88,32.3,45.35,14.41,945.38,29.13
9/19/01,1016.1,2169.98,2.5811,40.56,111.94,31.81,45.45,14,944.89,28.26
9/20/01,984.54,2103.68,2.6093,43.74,111.76,31.53,45.31,13.42,907.95,26.9
9/23/01,965.8,2063.29,2.5714,42.66,112.92,31.22,44.66,13.45,888.84,26.68
9/24/01,1003.45,2141.69,2.5509,37.75,112.78,33.5,47.28,14.11,939.71,30.15
9/25/01,1012.27,2159.15,2.5739,35.81,112.21,33.51,48.4,14.115,941.99,31.2
9/26/01,1007.04,2147.08,2.4236,35.26,112.27,33.67,49.48,13.3,914.8,31.51
9/27/01,1018.61,2172.25,2.3251,34,112.93,33.66,49.39,13.64,914.34,31.36
9/30/01,1040.94,2220.25,2.3245,31.93,113.41,35.56,49.5,14.1,942.68,31.75
10/1/01,1038.55,2213.95,2.2526,32.32,112.95,35.25,49.76,14.335,937.88,31.41
10/2/01,1051.33,2239.5,2.2148,31.18,113,35.49,52,14.69,964.33,32.04
10/3/01,1072.28,2287.18,2.1851,31.34,113.22,36.42,52.73,15.395,1023.42,34.4
10/4/01,1069.63,2282.73,2.2091,31.97,112.96,35.22,51.5,15.26,1010.49,33
10/7/01,1071.38,2283.93,2.2137,33.39,112.79,35.37,52.4,15.515,1013.13,32.81
10/8/01,1062.44,2265.92,2.2137,35.12,112.57,34.04,51.11,14.755,1000.47,31.45
10/9/01,1056.75,2254.75,2.3376,34.83,113.35,33.54,52.08,14.765,993.22,31.05
10/10/01,1080.99,2306.52,2.2576,31.6,113.65,35.75,53.63,14.74,1033.19,32.31
10/11/01,1097.43,2344.8,2.3158,31.5,114.48,38.24,53.49,15.8,1067.46,33.05
10/14/01,1091.65,2332.05,2.3701,35.27,113.61,38.36,52.9,15,1049.73,31.67
10/15/01,1089.98,2328.62,2.3305,35.31,113.82,38.09,53.48,15.22,1049.14,31.12
10/16/01,1097.54,2346.43,2.2991,32.88,113.95,39.18,53.14,15.495,1060.99,31.8
10/17/01,1077.09,2300.41,2.2451,35.08,114.34,38.01,52.22,15.005,1039.59,31
10/18/01,1068.61,2282.46,2.2769,34.95,114.46,37.9,51.9,15.03,1029.86,31.07
10/21/01,1073.48,2293.61,2.3481,34.11,114.88,39.06,53.01,15.7,1049.72,31.5
10/22/01,1089.9,2328.67,2.3052,32.25,115.74,39.01,53.04,15.7,1048.05,31.6
10/23/01,1084.78,2317.02,2.3251,32,115.88,39.38,52.61,16,1054.91,31.25
10/24/01,1085.2,2318.59,2.2592,30.95,115.57,39.76,52.48,16,1044.4,30.67
10/25/01,1100.09,2351.32,2.2767,29.46,115.68,40.2,53.3,16.2,1056.17,31.1
10/28/01,1104.61,2360.65,2.2786,28.42,115.54,40.52,53.42,16.34,1063.69,31.45
10/29/01,1078.3,2305.47,2.2827,31.64,114.27,38.46,51.9,16.165,1035.92,30.2
10/30/01,1059.79,2265.26,2.2706,33.46,114.41,37.53,50.6,15.525,1002.46,29.1
10/31/01,1059.78,2266.48,2.1791,33.56,114.86,37.83,51.4,15.995,1018.05,31.15
11/1/01,1084.1,2316.48,2.1723,32.31,114.55,39.42,52.24,16.37,1035.33,32.19
11/4/01,1087.2,2321.41,2.3576,30.71,114.46,40.2,52.97,16.46,1053.52,33.69
11/5/01,1102.84,2355.14,2.2447,30.5,114.91,41.07,53.9,16.77,1074.17,34.5
11/6/01,1118.86,2389.66,2.281,28.8,115.12,41.8,54.94,17.14,1094.14,35.32
11/7/01,1115.8,2385.18,2.202,29.13,114.98,41.37,53.82,17.21,1099.57,34.11
11/8/01,1118.54,2388.92,2.2792,28.62,115.16,42.66,54.5,16.875,1094.67,34.35
11/11/01,1120.31,2391.3,2.2751,27.44,115.1,43.05,55.1,16.865,1096.52,34.47
11/12/01,1118.33,2388.37,2.2751,29.35,115.18,42.41,55.58,16.95,1099.1,35
11/13/01,1139.09,2434.28,2.2495,26.47,116.53,43.07,55,17.415,1129.74,36.22
11/14/01,1141.21,2440.99,2.307,26.56,116.25,43.12,55.28,18.555,1154.62,37.44
11/15/01,1142.24,2442.75,2.4414,25.56,116.51,42.59,56,18.8,1166.94,37.89
11/18/01,1138.65,2435.69,2.5043,25.07,116.41,42.13,55.1,18.225,1148.38,36.41
11/19/01,1151.06,2463.26,2.4397,24.46,117.04,42.91,55.75,18.82,1180.14,37.79
11/20/01,1142.66,2443.73,2.5405,24.12,116.62,41.8,55.7,18.6,1173.26,36.5
11/21/01,1137.03,2432.56,2.5305,24.19,117.15,40.88,55.12,18.555,1165.59,36.76
11/22/01,1137.03,2432.56,2.5305,24.19,117.29,40.88,55.12,18.555,1165.59,36.76
11/25/01,1150.34,2461.17,2.6436,23.25,117.34,42.13,55.8,19.105,1184.61,37.71
11/26/01,1157.42,2478.86,2.6407,23.79,117.11,42.84,55.75,19.36,1201.07,38.12
11/27/01,1149.5,2463.71,2.5791,24,116.89,42.66,55.08,19.275,1192.74,37.98
11/28/01,1128.52,2418.07,2.5383,25.9,116.17,40.86,55,18.85,1173.22,38.15
11/29/01,1140.2,2444.14,2.4194,25.18,116.13,41.26,54.65,18.535,1181.4,37.41
12/2/01,1139.45,2441,2.397,23.84,116.13,40.88,55.15,18.5,1180.9,37.54
12/3/01,1129.9,2419.91,2.3491,25.77,115.96,40.22,54.58,18.2,1164.67,37.16
12/4/01,1144.8,2453.57,2.2754,24.08,116.08,40.98,55.17,18.37,1179.73,37.36
12/5/01,1170.35,2509.28,2.3754,23.02,116.41,43.48,56.57,19,1230.77,39.62
12/6/01,1167.1,2504.36,2.451,23.71,115.64,42.47,55.62,18.55,1229.7,38.67
12/9/01,1158.31,2485.27,2.6647,23.49,116.07,43.08,55.34,18.54,1215.96,38
12/10/01,1139.93,2447.59,2.6151,25.62,116.26,42.39,54.27,18.275,1190.48,36.7
12/11/01,1136.76,2441.13,2.6861,25.3,116.05,41.33,54.08,18.25,1180.72,35.98
12/12/01,1137.07,2441.41,2.5895,24.87,115.33,40.75,54.33,18.645,1175.33,36.22
12/13/01,1119.38,2403.89,2.6556,25.91,115.8,41.58,53.36,18.675,1167.77,36.01
12/16/01,1123.09,2410.84,2.74,24.63,114.93,42.27,54.06,18.685,1184.9,36.75
12/17/01,1134.36,2434.25,2.7041,24.26,114.93,42.5,55.85,18.57,1195.77,37.48
12/18/01,1142.92,2454.38,2.6019,23.29,115.15,43.33,55.78,18.375,1212.81,37.26
12/19/01,1149.56,2467.51,2.5675,22.58,115.48,43.31,56.28,18.125,1221.65,37.86
12/20/01,1139.93,2446.54,2.5846,23.67,115.59,43.51,56.26,19.15,1224.89,37.3
12/23/01,1144.89,2456.98,2.6681,22.5,116.98,43.6,57.57,18.885,1239.72,38.21
12/24/01,1144.65,2456.97,2.7462,22.62,117.91,44.069,57.13,19.26,1244.88,38.04
12/25/01,1144.65,2456.97,2.7462,22.62,118.05,44.069,57.13,19.26,1244.88,38.04
12/26/01,1149.37,2467.55,2.7432,22.29,117.85,44.01,58.15,19.625,1258.44,38.46
12/27/01,1157.13,2484.96,2.669,21.59,117.57,44.15,58.37,19.775,1270.62,39.65
12/30/01,1161.02,2494.57,2.7254,21.4,117.25,45.19,58.35,20.255,1277.6,41.25
12/31/01,1148.08,2467.03,2.6347,23.8,116.75,44.38,57.55,20.45,1269.53,41.05
1/1/02,1148.08,2467.03,2.6347,23.8,116.84,44.38,57.55,20.45,1269.53,41.05
1/2/02,1154.67,2480.89,2.7604,22.71,115.79,44.45,58.05,20.23,1259.64,41
1/3/02,1165.27,2504.63,2.7352,21.34,116.11,44.84,57.98,20.14,1268.82,41.15
1/6/02,1172.51,2522.21,2.763,20.45,116.33,44.79,57.6,20.525,1286.2,41.94
1/7/02,1164.89,2505.41,2.663,21.94,116.33,44.12,57.39,20.725,1277.11,41.95
1/8/02,1160.71,2497.58,2.671,21.83,116.83,44.42,57.84,20.985,1283.29,41.61
1/9/02,1155.14,2486.15,2.6653,22.13,117.01,44.15,56.4,20.63,1268.67,40.38
1/10/02,1156.55,2488.25,2.5492,22.36,116.88,44.7,57,21,1274.95,40.85
1/13/02,1145.6,2466.85,2.5698,22.6,116.64,43.69,55.8,20.95,1251.91,40.3
1/14/02,1138.41,2448.55,2.6081,23.58,116.64,43.09,55.76,20.75,1234.35,39.46
1/15/02,1146.19,2465.51,2.5579,22.7,117.29,42.84,56.87,20.935,1242.52,40.01
1/16/02,1127.57,2426.77,2.5483,23.45,117.59,41.98,55.99,20.37,1229.86,39.66
1/17/02,1138.88,2451.37,2.5615,22.25,117.85,43.35,56.76,20.23,1246.08,40.51
1/20/02,1127.58,2426.9,2.5158,22.52,117.64,42.93,56.35,20.255,1242.09,40.66
1/21/02,1127.58,2426.9,2.5158,22.52,117.67,42.93,56.35,20.255,1242.09,40.66
1/22/02,1119.31,2407.31,2.547,23.61,117.7,43.48,58.01,20.315,1241.78,41.82
1/23/02,1128.19,2428.38,2.66,21.88,118.43,44.66,59.86,20.93,1267.19,42.66
1/24/02,1132.16,2437.27,2.5791,21.15,118.64,44.25,59.67,20.425,1274.58,42.9
1/27/02,1133.28,2440.52,2.5169,21.01,119.85,44.2,58.4,20.2,1269.93,42.24
1/28/02,1133.06,2441.24,2.5356,21.14,120.04,44,58.63,20.6,1285.6,43.1
1/29/02,1100.64,2375.91,2.4177,24.35,119.62,43.57,57.91,20.085,1261.15,41.85
1/30/02,1113.57,2401.99,2.4541,23.22,119.76,45.6,59.75,20.62,1282.43,43.76
1/31/02,1130.21,2435.69,2.474,21.09,120.21,46,59.98,20.81,1301.33,44.41
2/3/02,1122.2,2418.78,2.4506,21.12,119.69,45.26,59.26,20.49,1284.69,43.35
2/4/02,1094.44,2360.63,2.4396,24.87,118.95,44.85,58.9,19.95,1257.52,42.95
2/5/02,1090.02,2353.87,2.4859,25.45,119.41,45.07,58.8,19.685,1256.59,42.5
2/6/02,1083.51,2336.9,2.5091,26.09,119.52,44.75,58.88,19.62,1239.82,42.5
2/7/02,1080.17,2328.41,2.5081,25.11,119.16,44.14,58.39,19.16,1231.37,42
2/10/02,1096.22,2364.47,2.5114,23.26,118.98,44.08,59.15,19.33,1238.88,42.48
2/11/02,1111.94,2397.66,2.5395,21.78,118.44,44.98,60.25,20.025,1263.87,43.95
2/12/02,1107.5,2389.39,2.574,21.62,118.25,44.45,60.1,19.65,1266.58,43.98
2/13/02,1118.51,2413.67,2.609,20.85,118.83,45.45,60.12,20,1286.09,45
2/14/02,1116.48,2409.78,2.5071,21.77,118.4,46.319,60.49,19.95,1285.32,45
2/17/02,1104.18,2381.95,2.4432,22.37,118.55,45.89,60.03,19.625,1269.43,44.5
2/18/02,1104.18,2381.95,2.4432,22.37,118.81,45.89,60.03,19.625,1269.43,44.5
2/19/02,1083.34,2336.44,2.5091,24.43,118.33,45.23,59.29,19.365,1253.07,43.61
2/20/02,1097.98,2368.08,2.5356,22.66,118.93,45.86,60.02,19.7,1274.18,45
2/21/02,1080.95,2331.6,2.5052,23.8,119.16,45.91,59.55,19.32,1260.7,44.5
2/24/02,1089.84,2349.68,2.4805,22.86,118.48,45.23,59.95,19.18,1253.9,44.39
